 04/06/2020 14:41:47
   RUN    YR MONTH     CAWT  EFFORT
    96  1994     3 1046.167   0.035
    96  1994     4 1112.040   0.037
    96  1994     5 1027.155   0.036
    96  1994     6 1046.690   0.036
    96  1994     7 1064.512   0.037
    96  1994     8 1024.213   0.036
    96  1994     9 1127.782   0.038
    96  1994    10 1023.357   0.037
    96  1994    11 1083.233   0.037
    96  1994    12 1062.172   0.038
    96  1995     1 1125.487   0.035
    96  1995     2 1185.381   0.037
    96  1995     3 1185.728   0.036
    96  1995     4 1149.032   0.035
    96  1995     5 1181.091   0.037
    96  1995     6 1071.043   0.035
    96  1995     7 1165.964   0.035
    96  1995     8 1160.030   0.037
    96  1995     9 1166.248   0.035
    96  1995    10 1160.891   0.035
    96  1995    11 1064.420   0.032
    96  1995    12 1141.260   0.033
    96  1996     1 1136.557   0.034
    96  1996     2 1096.826   0.034
    96  1996     3 1193.305   0.036
    96  1996     4 1143.064   0.033
    96  1996     5 1111.436   0.032
    96  1996     6 1153.142   0.034
    96  1996     7 1129.530   0.032
    96  1996     8 1114.650   0.033
    96  1996     9 1096.751   0.032
    96  1996    10  972.050   0.028
    96  1996    11 1028.665   0.029
    96  1996    12 1019.086   0.029
    96  1997     1 1036.877   0.034
    96  1997     2 1032.058   0.034
    96  1997     3 1044.111   0.036
    96  1997     4 1028.624   0.034
    96  1997     5  921.054   0.030
    96  1997     6 1017.870   0.032
    96  1997     7 1016.052   0.033
    96  1997     8 1058.853   0.034
    96  1997     9  944.932   0.031
    96  1997    10  943.534   0.031
    96  1997    11  942.263   0.031
    96  1997    12  957.809   0.031
    96  1998     1  930.255   0.032
    96  1998     2 1013.496   0.036
    96  1998     3  991.485   0.034
    96  1998     4  927.363   0.033
    96  1998     5  984.820   0.034
    96  1998     6 1035.859   0.035
    96  1998     7  884.689   0.031
    96  1998     8 1008.562   0.034
    96  1998     9  889.719   0.030
    96  1998    10  870.135   0.031
    96  1998    11  883.137   0.032
    96  1998    12  865.570   0.030
    96  1999     1  962.076   0.036
    96  1999     2  894.925   0.034
    96  1999     3  838.988   0.032
    96  1999     4  946.874   0.033
    96  1999     5  926.541   0.034
    96  1999     6  913.363   0.032
    96  1999     7  818.630   0.032
    96  1999     8  795.954   0.031
    96  1999     9  890.821   0.034
    96  1999    10  867.842   0.032
    96  1999    11  815.120   0.031
    96  1999    12  785.652   0.029
    96  2000     1  865.068   0.036
    96  2000     2  846.665   0.037
    96  2000     3  824.344   0.035
    96  2000     4  793.327   0.035
    96  2000     5  823.192   0.034
    96  2000     6  769.825   0.033
    96  2000     7  774.878   0.033
    96  2000     8  805.255   0.034
    96  2000     9  801.387   0.034
    96  2000    10  807.527   0.035
    96  2000    11  773.125   0.034
    96  2000    12  744.925   0.033
    96  2001     1  707.239   0.033
    96  2001     2  758.693   0.037
    96  2001     3  755.051   0.036
    96  2001     4  691.954   0.033
    96  2001     5  835.732   0.038
    96  2001     6  799.733   0.036
    96  2001     7  686.604   0.032
    96  2001     8  750.703   0.034
    96  2001     9  803.422   0.037
    96  2001    10  800.976   0.038
    96  2001    11  723.002   0.035
    96  2001    12  715.795   0.034
    96  2002     1  743.313   0.033
    96  2002     2  703.094   0.033
    96  2002     3  766.197   0.036
    96  2002     4  884.264   0.042
    96  2002     5  839.722   0.039
    96  2002     6  848.847   0.040
    96  2002     7  873.424   0.043
    96  2002     8  776.919   0.039
    96  2002     9  847.290   0.044
    96  2002    10  869.226   0.044
    96  2002    11  952.789   0.049
    96  2002    12  825.590   0.043
    96  2003     1  856.834   0.033
    96  2003     2  886.378   0.037
    96  2003     3  893.471   0.037
    96  2003     4  975.292   0.037
    96  2003     5  979.352   0.039
    96  2003     6  944.565   0.037
    96  2003     7 1001.705   0.039
    96  2003     8  982.128   0.038
    96  2003     9 1008.185   0.040
    96  2003    10  932.424   0.037
    96  2003    11  962.079   0.039
    96  2003    12 1060.792   0.041
    96  2004     1 1076.047   0.035
    96  2004     2  932.587   0.032
    96  2004     3  971.763   0.033
    96  2004     4  978.321   0.031
    96  2004     5 1095.001   0.033
    96  2004     6  986.425   0.032
    96  2004     7 1055.242   0.033
    96  2004     8 1062.875   0.033
    96  2004     9 1046.159   0.032
    96  2004    10  968.601   0.031
    96  2004    11  926.625   0.029
    96  2004    12  988.905   0.031
    96  2005     1 1052.297   0.036
    96  2005     2  948.444   0.032
    96  2005     3  991.480   0.035
    96  2005     4 1000.687   0.034
    96  2005     5  967.156   0.032
    96  2005     6  959.879   0.032
    96  2005     7  905.333   0.032
    96  2005     8 1033.032   0.034
    96  2005     9  985.868   0.034
    96  2005    10  977.181   0.031
    96  2005    11  944.437   0.031
    96  2005    12  947.140   0.034
    96  2006     1  957.180   0.034
    96  2006     2  946.999   0.034
    96  2006     3  967.826   0.036
    96  2006     4  895.774   0.032
    96  2006     5  948.149   0.035
    96  2006     6  910.708   0.033
    96  2006     7 1003.295   0.035
    96  2006     8  998.529   0.035
    96  2006     9  903.717   0.033
    96  2006    10  965.804   0.034
    96  2006    11 1018.850   0.035
    96  2006    12 1025.297   0.036
    96  2007     1  951.832   0.035
    96  2007     2  974.539   0.034
    96  2007     3 1014.337   0.036
    96  2007     4 1002.931   0.035
    96  2007     5  864.185   0.031
    96  2007     6  949.264   0.034
    96  2007     7 1039.052   0.037
    96  2007     8 1095.535   0.038
    96  2007     9 1046.514   0.037
    96  2007    10 1009.641   0.036
    96  2007    11  997.147   0.037
    96  2007    12  907.910   0.033
    96  2008     1  951.843   0.035
    96  2008     2 1005.880   0.035
    96  2008     3 1045.988   0.037
    96  2008     4  945.472   0.033
    96  2008     5  973.032   0.034
    96  2008     6  933.926   0.032
    96  2008     7  854.288   0.030
    96  2008     8  956.893   0.033
    96  2008     9 1004.077   0.035
    96  2008    10  963.016   0.033
    96  2008    11  977.552   0.032
    96  2008    12  899.359   0.030
    96  2009     1  981.108   0.036
    96  2009     2  942.684   0.034
    96  2009     3  955.880   0.036
    96  2009     4  995.136   0.036
    96  2009     5 1011.147   0.038
    96  2009     6  972.911   0.036
    96  2009     7  897.596   0.035
    96  2009     8 1074.031   0.042
    96  2009     9 1063.098   0.041
    96  2009    10 1103.002   0.043
    96  2009    11 1130.762   0.043
    96  2009    12 1103.683   0.044
    96  2010     1 1142.379   0.037
    96  2010     2 1034.919   0.035
    96  2010     3 1119.020   0.037
    96  2010     4 1078.255   0.036
    96  2010     5 1134.447   0.039
    96  2010     6 1132.849   0.038
    96  2010     7 1134.283   0.038
    96  2010     8 1160.315   0.037
    96  2010     9 1151.257   0.038
    96  2010    10 1290.872   0.042
    96  2010    11 1286.938   0.042
    96  2010    12 1208.896   0.038
    96  2011     1 1158.742   0.034
    96  2011     2 1200.250   0.034
    96  2011     3 1204.243   0.036
    96  2011     4 1173.077   0.034
    96  2011     5 1134.377   0.032
    96  2011     6 1189.113   0.033
    96  2011     7 1172.383   0.033
    96  2011     8 1107.038   0.031
    96  2011     9 1229.182   0.034
    96  2011    10 1141.123   0.031
    96  2011    11 1106.379   0.030
    96  2011    12 1062.662   0.029
    96  2012     1 1134.454   0.035
    96  2012     2 1117.817   0.034
    96  2012     3 1094.217   0.033
    96  2012     4  990.086   0.031
    96  2012     5 1057.140   0.033
    96  2012     6 1070.120   0.032
    96  2012     7 1044.696   0.032
    96  2012     8 1047.111   0.031
    96  2012     9 1096.577   0.032
    96  2012    10 1018.221   0.029
    96  2012    11  943.357   0.029
    96  2012    12 1074.996   0.032
    96  2013     1 1111.276   0.036
    96  2013     2 1054.851   0.037
    96  2013     3 1138.042   0.037
    96  2013     4 1035.861   0.036
    96  2013     5 1018.978   0.035
    96  2013     6 1003.680   0.035
    96  2013     7 1010.995   0.036
    96  2013     8 1142.008   0.040
    96  2013     9 1073.148   0.040
    96  2013    10 1100.282   0.040
    96  2013    11 1169.433   0.042
    96  2013    12 1321.777   0.045
    96  2014     1 1194.213   0.036
    96  2014     2 1313.126   0.038
    96  2014     3 1117.591   0.035
    96  2014     4 1195.438   0.038
    96  2014     5 1213.449   0.038
    96  2014     6 1131.346   0.037
    96  2014     7 1354.476   0.041
    96  2014     8 1243.398   0.038
    96  2014     9 1348.936   0.041
    96  2014    10 1273.932   0.041
    96  2014    11 1285.985   0.038
    96  2014    12 1274.937   0.039
    96  2015     1 1206.664   0.034
    96  2015     2 1240.136   0.034
    96  2015     3 1306.283   0.034
    96  2015     4 1252.725   0.034
    96  2015     5 1280.751   0.034
    96  2015     6 1327.069   0.035
    96  2015     7 1249.742   0.033
    96  2015     8 1261.227   0.033
    96  2015     9 1230.904   0.033
    96  2015    10 1272.780   0.033
    96  2015    11 1229.848   0.032
    96  2015    12 1220.237   0.032
    96  2016     1 1289.445   0.033
    96  2016     2 1309.859   0.036
    96  2016     3 1233.859   0.032
    96  2016     4 1331.206   0.036
    96  2016     5 1138.726   0.032
    96  2016     6 1250.279   0.034
    96  2016     7 1274.428   0.034
    96  2016     8 1256.000   0.033
    96  2016     9 1327.716   0.035
    96  2016    10 1099.535   0.031
    96  2016    11 1307.929   0.034
    96  2016    12 1246.175   0.033
    96  2017     1 1276.482   0.035
    96  2017     2 1267.482   0.035
    96  2017     3 1344.336   0.035
    96  2017     4 1305.032   0.036
    96  2017     5 1239.928   0.033
    96  2017     6 1203.072   0.032
    96  2017     7 1303.832   0.033
    96  2017     8 1257.262   0.034
    96  2017     9 1320.795   0.034
    96  2017    10 1155.946   0.031
    96  2017    11 1133.877   0.030
    96  2017    12 1241.874   0.032
    96  2018     1 1251.684   0.035
    96  2018     2 1190.174   0.035
    96  2018     3 1296.813   0.037
    96  2018     4 1233.327   0.033
    96  2018     5 1146.197   0.032
    96  2018     6 1180.644   0.033
    96  2018     7 1120.711   0.031
    96  2018     8 1129.246   0.030
    96  2018     9 1153.628   0.031
    96  2018    10 1062.064   0.029
    96  2018    11 1135.064   0.030
    96  2018    12 1112.582   0.030
    96  2019     1 1215.441   0.038
    96  2019     2 1062.956   0.032
    96  2019     3 1260.744   0.037
    96  2019     4 1031.322   0.032
    96  2019     5 1061.739   0.031
    96  2019     6 1027.594   0.032
    96  2019     7 1109.303   0.034
    96  2019     8 1011.999   0.031
    96  2019     9 1066.581   0.034
    96  2019    10  975.478   0.030
    96  2019    11 1052.559   0.031
    96  2019    12 1049.618   0.032
    97  1990     1  972.597   0.034
    97  1990     2 1013.435   0.034
    97  1990     3 1087.530   0.037
    97  1990     4 1007.243   0.033
    97  1990     5 1095.357   0.035
    97  1990     6 1027.084   0.035
    97  1990     7 1045.826   0.035
    97  1990     8 1051.421   0.035
    97  1990     9 1082.933   0.035
    97  1990    10 1077.319   0.035
    97  1990    11 1009.990   0.035
    97  1990    12 1057.037   0.035
    97  1991     1 1033.308   0.034
    97  1991     2  990.634   0.033
    97  1991     3 1070.586   0.036
    97  1991     4 1044.245   0.035
    97  1991     5 1003.672   0.035
    97  1991     6 1038.178   0.034
    97  1991     7 1004.509   0.034
    97  1991     8 1044.937   0.036
    97  1991     9 1039.609   0.034
    97  1991    10 1138.553   0.037
    97  1991    11  971.048   0.033
    97  1991    12 1050.743   0.035
    97  1992     1  987.167   0.034
    97  1992     2 1042.790   0.035
    97  1992     3 1012.059   0.034
    97  1992     4 1043.310   0.035
    97  1992     5 1068.102   0.036
    97  1992     6  944.791   0.033
    97  1992     7 1120.009   0.037
    97  1992     8 1060.310   0.036
    97  1992     9 1014.853   0.034
    97  1992    10 1084.571   0.037
    97  1992    11 1062.615   0.036
    97  1992    12  972.274   0.034
    97  1993     1 1024.914   0.035
    97  1993     2  989.717   0.033
    97  1993     3 1045.703   0.035
    97  1993     4  995.937   0.033
    97  1993     5 1084.379   0.036
    97  1993     6 1033.824   0.034
    97  1993     7 1024.976   0.036
    97  1993     8 1076.413   0.037
    97  1993     9 1006.160   0.035
    97  1993    10 1049.868   0.035
    97  1993    11  984.418   0.034
    97  1993    12 1014.713   0.033
    97  1994     1 1064.757   0.036
    97  1994     2 1124.854   0.038
    97  1994     3 1062.985   0.036
    97  1994     4 1102.869   0.037
    97  1994     5  962.778   0.034
    97  1994     6 1014.992   0.034
    97  1994     7  984.439   0.035
    97  1994     8 1060.101   0.038
    97  1994     9 1082.748   0.038
    97  1994    10 1050.713   0.037
    97  1994    11 1128.164   0.039
    97  1994    12 1082.381   0.040
    97  1995     1 1150.757   0.035
    97  1995     2 1092.960   0.034
    97  1995     3 1156.220   0.036
    97  1995     4 1138.426   0.037
    97  1995     5 1033.101   0.034
    97  1995     6 1124.078   0.037
    97  1995     7 1192.379   0.037
    97  1995     8 1190.607   0.036
    97  1995     9 1206.874   0.036
    97  1995    10 1215.142   0.037
    97  1995    11 1162.283   0.037
    97  1995    12 1105.868   0.033
    97  1996     1 1145.589   0.036
    97  1996     2 1125.378   0.034
    97  1996     3 1034.440   0.031
    97  1996     4 1143.971   0.033
    97  1996     5 1157.763   0.033
    97  1996     6 1093.064   0.032
    97  1996     7 1152.711   0.033
    97  1996     8 1020.792   0.030
    97  1996     9 1069.581   0.030
    97  1996    10 1037.403   0.030
    97  1996    11 1048.994   0.029
    97  1996    12  988.082   0.028
    97  1997     1 1006.182   0.033
    97  1997     2 1049.762   0.034
    97  1997     3 1036.179   0.034
    97  1997     4 1000.811   0.033
    97  1997     5 1004.170   0.033
    97  1997     6 1005.381   0.034
    97  1997     7 1058.025   0.034
    97  1997     8  977.045   0.032
    97  1997     9 1049.011   0.034
    97  1997    10 1034.552   0.033
    97  1997    11 1000.644   0.031
    97  1997    12  998.481   0.032
    97  1998     1 1000.378   0.034
    97  1998     2  952.876   0.034
    97  1998     3  957.708   0.034
    97  1998     4  947.468   0.033
    97  1998     5  990.367   0.034
    97  1998     6  953.536   0.034
    97  1998     7 1007.232   0.034
    97  1998     8  978.122   0.035
    97  1998     9  950.091   0.032
    97  1998    10  953.201   0.032
    97  1998    11  804.664   0.028
    97  1998    12  950.462   0.033
    97  1999     1  908.347   0.034
    97  1999     2  898.564   0.035
    97  1999     3  941.380   0.035
    97  1999     4  857.382   0.032
    97  1999     5  874.564   0.033
    97  1999     6  879.364   0.034
    97  1999     7  912.804   0.035
    97  1999     8  817.975   0.030
    97  1999     9  941.615   0.032
    97  1999    10  842.038   0.031
    97  1999    11  764.456   0.030
    97  1999    12  863.135   0.033
    97  2000     1  837.022   0.036
    97  2000     2  815.710   0.033
    97  2000     3  827.215   0.033
    97  2000     4  741.231   0.035
    97  2000     5  810.476   0.035
    97  2000     6  799.542   0.035
    97  2000     7  667.153   0.031
    97  2000     8  760.902   0.034
    97  2000     9  731.980   0.033
    97  2000    10  800.631   0.036
    97  2000    11  759.151   0.035
    97  2000    12  804.029   0.035
    97  2001     1  779.196   0.034
    97  2001     2  765.728   0.035
    97  2001     3  763.755   0.036
    97  2001     4  722.290   0.035
    97  2001     5  814.343   0.037
    97  2001     6  837.159   0.037
    97  2001     7  795.284   0.036
    97  2001     8  738.456   0.034
    97  2001     9  768.162   0.034
    97  2001    10  712.016   0.036
    97  2001    11  770.068   0.036
    97  2001    12  811.846   0.038
    97  2002     1  817.487   0.037
    97  2002     2  788.856   0.037
    97  2002     3  755.720   0.034
    97  2002     4  781.776   0.036
    97  2002     5  833.498   0.041
    97  2002     6  843.643   0.040
    97  2002     7  838.529   0.041
    97  2002     8  834.206   0.042
    97  2002     9  859.066   0.044
    97  2002    10  879.788   0.045
    97  2002    11  840.905   0.044
    97  2002    12  857.949   0.045
    97  2003     1  870.899   0.035
    97  2003     2  893.980   0.036
    97  2003     3 1017.852   0.039
    97  2003     4  975.630   0.038
    97  2003     5  908.299   0.038
    97  2003     6 1048.617   0.041
    97  2003     7 1087.644   0.043
    97  2003     8  960.495   0.038
    97  2003     9  944.387   0.038
    97  2003    10  956.590   0.038
    97  2003    11 1000.858   0.040
    97  2003    12 1054.017   0.040
    97  2004     1 1000.053   0.035
    97  2004     2  968.687   0.032
    97  2004     3 1055.344   0.035
    97  2004     4 1010.150   0.033
    97  2004     5  945.242   0.031
    97  2004     6  990.803   0.032
    97  2004     7  946.860   0.031
    97  2004     8  986.734   0.031
    97  2004     9  961.783   0.031
    97  2004    10 1003.577   0.032
    97  2004    11 1039.458   0.031
    97  2004    12  923.884   0.030
    97  2005     1  969.332   0.033
    97  2005     2 1010.794   0.035
    97  2005     3  934.331   0.033
    97  2005     4  995.487   0.035
    97  2005     5  981.939   0.033
    97  2005     6  915.431   0.031
    97  2005     7  920.271   0.032
    97  2005     8  913.477   0.032
    97  2005     9  992.012   0.034
    97  2005    10  954.638   0.032
    97  2005    11  928.891   0.032
    97  2005    12  933.142   0.032
    97  2006     1  887.975   0.033
    97  2006     2 1042.005   0.038
    97  2006     3 1023.991   0.037
    97  2006     4  989.428   0.036
    97  2006     5  923.295   0.034
    97  2006     6  925.634   0.035
    97  2006     7 1000.894   0.036
    97  2006     8  988.773   0.035
    97  2006     9 1026.332   0.036
    97  2006    10 1006.116   0.036
    97  2006    11 1077.022   0.038
    97  2006    12  916.768   0.033
    97  2007     1  965.028   0.036
    97  2007     2  920.810   0.033
    97  2007     3  933.373   0.034
    97  2007     4  951.518   0.036
    97  2007     5  948.183   0.034
    97  2007     6  962.820   0.036
    97  2007     7  981.089   0.036
    97  2007     8  907.100   0.035
    97  2007     9  941.647   0.034
    97  2007    10 1007.752   0.036
    97  2007    11  923.708   0.033
    97  2007    12  986.989   0.035
    97  2008     1  977.852   0.033
    97  2008     2 1011.027   0.035
    97  2008     3  987.073   0.034
    97  2008     4  990.100   0.034
    97  2008     5  986.374   0.034
    97  2008     6  947.728   0.034
    97  2008     7  909.881   0.032
    97  2008     8  931.989   0.033
    97  2008     9  972.101   0.034
    97  2008    10  898.327   0.031
    97  2008    11  890.456   0.030
    97  2008    12  925.957   0.031
    97  2009     1  929.151   0.035
    97  2009     2  975.509   0.035
    97  2009     3  981.352   0.036
    97  2009     4 1027.947   0.037
    97  2009     5  924.592   0.034
    97  2009     6  969.813   0.037
    97  2009     7 1032.500   0.038
    97  2009     8 1035.612   0.039
    97  2009     9 1101.498   0.042
    97  2009    10 1107.342   0.044
    97  2009    11 1102.100   0.042
    97  2009    12 1081.354   0.043
    97  2010     1 1036.147   0.034
    97  2010     2 1194.033   0.038
    97  2010     3 1032.503   0.034
    97  2010     4 1117.592   0.036
    97  2010     5 1145.219   0.037
    97  2010     6 1290.955   0.041
    97  2010     7 1256.144   0.041
    97  2010     8 1165.948   0.039
    97  2010     9 1161.416   0.039
    97  2010    10 1171.249   0.040
    97  2010    11 1123.016   0.037
    97  2010    12 1229.201   0.040
    97  2011     1 1186.624   0.035
    97  2011     2 1094.741   0.033
    97  2011     3 1171.463   0.033
    97  2011     4 1255.790   0.035
    97  2011     5 1243.107   0.035
    97  2011     6 1174.690   0.033
    97  2011     7 1192.238   0.033
    97  2011     8 1157.613   0.032
    97  2011     9 1174.945   0.032
    97  2011    10 1121.693   0.031
    97  2011    11 1030.055   0.029
    97  2011    12 1153.761   0.031
    97  2012     1 1065.912   0.032
    97  2012     2 1106.878   0.034
    97  2012     3 1080.818   0.033
    97  2012     4 1107.047   0.032
    97  2012     5 1066.514   0.033
    97  2012     6 1028.932   0.031
    97  2012     7 1092.907   0.032
    97  2012     8 1017.627   0.030
    97  2012     9 1104.458   0.033
    97  2012    10 1107.583   0.032
    97  2012    11 1103.683   0.031
    97  2012    12 1126.448   0.033
    97  2013     1 1003.493   0.034
    97  2013     2 1017.621   0.034
    97  2013     3  953.390   0.031
    97  2013     4 1076.756   0.036
    97  2013     5 1072.404   0.037
    97  2013     6 1106.890   0.038
    97  2013     7 1096.794   0.037
    97  2013     8 1078.141   0.039
    97  2013     9 1210.823   0.039
    97  2013    10 1070.282   0.039
    97  2013    11 1257.823   0.043
    97  2013    12 1132.968   0.042
    97  2014     1 1264.265   0.037
    97  2014     2 1122.787   0.035
    97  2014     3 1182.874   0.038
    97  2014     4 1114.430   0.035
    97  2014     5 1184.883   0.037
    97  2014     6 1318.871   0.040
    97  2014     7 1295.013   0.041
    97  2014     8 1192.467   0.039
    97  2014     9 1190.943   0.038
    97  2014    10 1209.719   0.038
    97  2014    11 1191.692   0.038
    97  2014    12 1261.675   0.038
    97  2015     1 1245.814   0.035
    97  2015     2 1246.230   0.033
    97  2015     3 1207.317   0.033
    97  2015     4 1267.798   0.034
    97  2015     5 1291.153   0.033
    97  2015     6 1321.055   0.035
    97  2015     7 1219.199   0.033
    97  2015     8 1344.779   0.035
    97  2015     9 1220.730   0.032
    97  2015    10 1185.683   0.032
    97  2015    11 1354.620   0.036
    97  2015    12 1326.428   0.035
    97  2016     1 1216.539   0.034
    97  2016     2 1319.265   0.035
    97  2016     3 1242.516   0.033
    97  2016     4 1258.199   0.034
    97  2016     5 1364.758   0.036
    97  2016     6 1285.677   0.034
    97  2016     7 1269.711   0.034
    97  2016     8 1220.912   0.033
    97  2016     9 1289.716   0.033
    97  2016    10 1252.712   0.033
    97  2016    11 1283.330   0.032
    97  2016    12 1205.585   0.032
    97  2017     1 1319.472   0.036
    97  2017     2 1325.122   0.035
    97  2017     3 1268.352   0.034
    97  2017     4 1259.953   0.034
    97  2017     5 1215.626   0.033
    97  2017     6 1229.127   0.033
    97  2017     7 1261.220   0.033
    97  2017     8 1246.528   0.033
    97  2017     9 1271.802   0.032
    97  2017    10 1161.250   0.032
    97  2017    11 1231.166   0.032
    97  2017    12 1194.037   0.032
    97  2018     1 1127.573   0.032
    97  2018     2 1274.977   0.036
    97  2018     3 1146.266   0.033
    97  2018     4 1293.463   0.035
    97  2018     5 1149.900   0.033
    97  2018     6 1207.926   0.034
    97  2018     7 1072.561   0.031
    97  2018     8 1191.224   0.033
    97  2018     9 1125.095   0.030
    97  2018    10 1144.357   0.031
    97  2018    11 1212.178   0.034
    97  2018    12 1139.434   0.031
    97  2019     1 1048.152   0.032
    97  2019     2 1103.100   0.034
    97  2019     3 1126.510   0.034
    97  2019     4  959.807   0.031
    97  2019     5 1061.410   0.032
    97  2019     6 1145.234   0.035
    97  2019     7  972.687   0.030
    97  2019     8 1066.112   0.032
    97  2019     9 1075.140   0.034
    97  2019    10 1009.549   0.030
    97  2019    11 1014.215   0.030
    97  2019    12 1055.104   0.033
    98  1990     1 1000.617   0.035
    98  1990     2 1124.605   0.036
    98  1990     3 1051.155   0.035
    98  1990     4 1033.158   0.033
    98  1990     5 1043.977   0.034
    98  1990     6 1049.669   0.035
    98  1990     7 1011.182   0.034
    98  1990     8 1024.213   0.036
    98  1990     9  948.299   0.032
    98  1990    10 1011.942   0.035
    98  1990    11 1052.193   0.035
    98  1990    12 1045.528   0.036
    98  1991     1 1058.307   0.035
    98  1991     2  988.120   0.034
    98  1991     3  965.790   0.033
    98  1991     4 1054.904   0.035
    98  1991     5 1030.345   0.034
    98  1991     6 1028.978   0.034
    98  1991     7 1060.300   0.034
    98  1991     8 1023.899   0.035
    98  1991     9 1011.804   0.034
    98  1991    10 1013.502   0.035
    98  1991    11 1051.812   0.035
    98  1991    12 1004.685   0.034
    98  1992     1  938.064   0.033
    98  1992     2 1085.403   0.036
    98  1992     3  974.685   0.033
    98  1992     4  911.754   0.031
    98  1992     5  971.961   0.034
    98  1992     6 1032.901   0.033
    98  1992     7 1041.052   0.033
    98  1992     8 1014.311   0.034
    98  1992     9 1011.572   0.034
    98  1992    10  943.095   0.031
    98  1992    11 1014.782   0.034
    98  1992    12 1113.106   0.035
    98  1993     1 1033.606   0.034
    98  1993     2 1026.194   0.034
    98  1993     3 1029.206   0.036
    98  1993     4 1026.175   0.034
    98  1993     5 1030.905   0.034
    98  1993     6 1040.473   0.035
    98  1993     7 1045.663   0.036
    98  1993     8 1043.143   0.034
    98  1993     9 1014.117   0.034
    98  1993    10 1046.257   0.034
    98  1993    11 1072.432   0.036
    98  1993    12 1042.671   0.034
    98  1994     1 1068.615   0.034
    98  1994     2 1075.594   0.035
    98  1994     3 1024.441   0.034
    98  1994     4 1061.236   0.035
    98  1994     5 1069.778   0.035
    98  1994     6 1004.060   0.034
    98  1994     7 1045.239   0.036
    98  1994     8 1086.940   0.037
    98  1994     9 1098.279   0.038
    98  1994    10 1085.233   0.038
    98  1994    11 1110.854   0.039
    98  1994    12 1030.780   0.038
    98  1995     1 1061.493   0.034
    98  1995     2 1249.733   0.038
    98  1995     3 1116.745   0.036
    98  1995     4 1096.115   0.036
    98  1995     5 1143.630   0.035
    98  1995     6 1148.777   0.034
    98  1995     7 1177.709   0.036
    98  1995     8 1276.912   0.038
    98  1995     9 1163.058   0.036
    98  1995    10 1219.229   0.036
    98  1995    11 1110.000   0.034
    98  1995    12 1141.354   0.034
    98  1996     1 1096.689   0.033
    98  1996     2 1058.617   0.032
    98  1996     3 1114.714   0.035
    98  1996     4 1181.838   0.034
    98  1996     5 1017.199   0.030
    98  1996     6 1092.561   0.032
    98  1996     7 1035.501   0.032
    98  1996     8 1121.145   0.032
    98  1996     9 1096.025   0.032
    98  1996    10 1029.104   0.030
    98  1996    11  964.880   0.026
    98  1996    12 1069.021   0.029
    98  1997     1 1046.961   0.034
    98  1997     2 1103.459   0.036
    98  1997     3 1008.014   0.033
    98  1997     4 1009.775   0.033
    98  1997     5 1051.152   0.032
    98  1997     6 1013.092   0.033
    98  1997     7 1107.368   0.033
    98  1997     8  951.169   0.031
    98  1997     9 1077.611   0.033
    98  1997    10  971.026   0.031
    98  1997    11  996.707   0.031
    98  1997    12 1019.208   0.031
    98  1998     1  959.298   0.034
    98  1998     2  936.153   0.033
    98  1998     3  944.438   0.034
    98  1998     4  975.436   0.033
    98  1998     5  950.170   0.034
    98  1998     6 1021.622   0.037
    98  1998     7 1027.535   0.034
    98  1998     8  984.386   0.033
    98  1998     9  975.366   0.033
    98  1998    10  943.069   0.033
    98  1998    11  853.402   0.030
    98  1998    12  843.094   0.029
    98  1999     1  890.143   0.034
    98  1999     2  890.801   0.035
    98  1999     3  873.289   0.033
    98  1999     4  831.005   0.033
    98  1999     5  866.410   0.032
    98  1999     6  889.269   0.031
    98  1999     7  913.548   0.034
    98  1999     8  766.610   0.028
    98  1999     9  862.990   0.031
    98  1999    10  790.274   0.030
    98  1999    11  766.015   0.029
    98  1999    12  878.135   0.033
    98  2000     1  795.837   0.035
    98  2000     2  775.533   0.032
    98  2000     3  785.023   0.033
    98  2000     4  867.243   0.036
    98  2000     5  790.222   0.033
    98  2000     6  785.866   0.031
    98  2000     7  791.914   0.034
    98  2000     8  744.998   0.032
    98  2000     9  795.787   0.032
    98  2000    10  859.622   0.036
    98  2000    11  817.454   0.034
    98  2000    12  774.436   0.033
    98  2001     1  803.602   0.035
    98  2001     2  722.415   0.034
    98  2001     3  788.900   0.036
    98  2001     4  787.535   0.035
    98  2001     5  744.627   0.034
    98  2001     6  871.299   0.038
    98  2001     7  803.759   0.038
    98  2001     8  795.283   0.036
    98  2001     9  803.895   0.037
    98  2001    10  771.108   0.033
    98  2001    11  785.335   0.037
    98  2001    12  742.464   0.035
    98  2002     1  716.750   0.033
    98  2002     2  760.531   0.036
    98  2002     3  850.948   0.036
    98  2002     4  755.511   0.036
    98  2002     5  784.739   0.037
    98  2002     6  853.622   0.039
    98  2002     7  912.771   0.042
    98  2002     8  870.786   0.044
    98  2002     9  943.805   0.045
    98  2002    10  805.950   0.041
    98  2002    11  851.658   0.044
    98  2002    12  917.515   0.047
    98  2003     1  923.670   0.037
    98  2003     2  896.024   0.036
    98  2003     3 1007.674   0.038
    98  2003     4  982.885   0.036
    98  2003     5  978.563   0.040
    98  2003     6  954.751   0.039
    98  2003     7  991.228   0.039
    98  2003     8 1052.557   0.040
    98  2003     9 1079.846   0.042
    98  2003    10 1008.518   0.039
    98  2003    11 1052.496   0.041
    98  2003    12 1024.280   0.039
    98  2004     1 1032.899   0.035
    98  2004     2 1110.039   0.036
